;Title;Keywords;url
0;Pushpa Raj official trailer starring Allu Arjun, Pushpa, Rashmika, Fahadh Faasil;agitation,farmers,weather,faasil,arjun,trailer,notice,violent,official,fahadh,tewari,rashmika,vehicles,lives,run,starring,pushpa,raj,allu,state;https://www.thestatesman.com/videogallery/pushpa-raj-official-trailer-starring-allu-arjun-pushpa-rashmika-fahadh-faasil-1502962626.html
0;Mumbai Saga Trailer (Official) Emraan H, Suniel S, John A, Kajal A, Mahesh M;agitation,mumbai,farmers,weather,s,trailer,notice,violent,official,tewari,mahesh,suniel,kajal,vehicles,saga,lives,run,m,john,state;https://www.thestatesman.com/videogallery/mumbai-saga-trailer-official-emraan-h-suniel-s-john-kajal-mahesh-m-1502957040.html
0;Releasing 26 March 2021 - The Statesman;agitation,statesman,violent,tewari,26,vehicles,notice,farmers,releasing,2021,lives,run,state,weather;https://www.thestatesman.com/videogallery/saina-official-trailer-parineeti-chopra-bhushan-kumar-releasing-26-march-2021-1502957037.html
0;Pongal, Jan 14th 2021 - The Statesman;agitation,statesman,violent,tewari,jan,notice,vehicles,farmers,2021,lives,pongal,14th,run,state,weather;https://www.thestatesman.com/videogallery/bhoomi-official-trailer-jayam-ravi-nidhhi-agerwal-d-imman-lakshman-pongal-jan-14th-2021-1502943982.html
0;AIRIA heading for stormy session in its annual general meeting;member,general,annual,company,airia,senior,rubber,heading,session,meeting,executive,rb,holding,chairman,association,stormy;https://www.thestatesman.com/bengal/airia-heading-stormy-session-annual-general-meeting-1503027138.html
0;Sougata Roy’s remarks on poll violence trigger row;party,trigger,power,tmc,polls,muscle,row,sougata,violence,remarks,civic,roys,poll,proves;https://www.thestatesman.com/bengal/sougata-roys-remarks-on-poll-violence-trigger-row-1503027039.html
0;87 TMC ex-councillors get tickets for KMC poll;ticket,excouncillors,87,tmc,chatterjee,given,wife,elections,tickets,mp,kmc,poll,candidates,list;https://www.thestatesman.com/bengal/87-tmc-ex-councillors-get-tickets-kmc-poll-1503027003.html
0;KMC polls : Left-Front names 114 candidates in its first list, spares 17 seats;names,spares,bjp,congress,seats,kolkata,leftfront,total,left,114,17,municipal,wards,kmc,polls,candidates,list;https://www.thestatesman.com/bengal/kmc-polls-left-front-names-114-candidates-first-list-spares-17-seats-1503027000.html
0;"TMC may name candidates for KMC polls today; election to other civic bodies by April";election,court,sources,matter,bjp,tmc,kolkata,counsel,today,corporation,municipal,notification,civic,kmc,bodies,polls,candidates;https://www.thestatesman.com/bengal/tmc-may-name-candidates-kmc-polls-today-election-civic-bodies-april-1503026849.html
0;Dhankhar demands White Paper on BGBS a day after CM invites PM;white,written,cm,summit,dhankhar,paper,letter,invites,day,bgbs,banerjee,success,minister,demands,miss,state;https://www.thestatesman.com/bengal/dhankhar-demands-white-paper-bgbs-day-cm-invites-pm-1503026845.html
0;‘Effective Opp’: Meghalaya ex-CM, 11 MLAs join TMC;opp,excm,party,join,mlas,tmc,congress,sangma,trinamul,today,opposition,meghalaya,minister,effective,11,state;https://www.thestatesman.com/bengal/effective-opp-meghalaya-ex-cm-11-mlas-join-tmc-1503026841.html
0;TMC, Cong ties nosedive after Jago Bangla editoral;jago,bangla,bjp,congress,tmc,trying,nosedive,stated,parties,pcc,opposition,cong,miss,editorial,editoral,ties;https://www.thestatesman.com/bengal/tmc-cong-ties-nosedive-jago-bangla-editoral-1503026837.html
0;KMC polls to be held on 19 Dec: SEC announces polling dates;date,election,das,nomination,sec,filing,announced,today,held,announces,polling,dec,dates,19,kmc,polls,state;https://www.thestatesman.com/bengal/kmc-polls-held-19-dec-sec-announces-polling-dates-1503026724.html
0;Insurance survey for crop damage begins in Burdwan (East);survey,east,paddy,proper,begins,crop,insurance,damage,farmers,hectares,burdwan,lakh;https://www.thestatesman.com/bengal/insurance-survey-crop-damage-begins-burdwan-east-1503026701.html
0;Dhankhar seeks more details on Howrah Bill;details,regarding,dhankhar,howrah,bill,municipal,civic,holding,seeks,passed,polls,state,bodies;https://www.thestatesman.com/bengal/dhankhar-seeks-details-howrah-bill-1503026695.html
0;SSC: HC division bench stays CBI probe order;alleged,hc,activists,corruption,bench,west,probe,division,youth,bengal,stays,order,dyfi,cbi,ssc,state;https://www.thestatesman.com/bengal/ssc-hc-division-bench-stays-cbi-probe-order-1503026692.html
0;Mamata meets Modi, seeks withdrawal of BSF order;meets,told,party,bsf,withdrawal,prime,bengal,mamata,order,modi,banerjee,minister,seeks,help,territorial;https://www.thestatesman.com/bengal/mamata-meets-modi-seeks-withdrawal-bsf-order-1503026689.html
0;Demand to repeal CAA gains ground in UP;laws,protests,power,gains,repeal,ground,caa,withdrawal,shown,prime,farm,farmers,demand;https://www.thestatesman.com/uttar-pradesh/demand-repeal-caa-gains-ground-2-1503026002.html
0;Yogi-Modi pic – Hum Saath Saath Hain;hai,saath,chief,tweeted,photograph,prime,hain,yogi,yogimodi,leaders,minister,pic,walking,hum,adityanath;https://www.thestatesman.com/uttar-pradesh/yogi-modi-pic-hum-saath-saath-hain-1503025994.html
0;Priyanka reiterates support to Nishad community;power,congress,status,tweeted,given,nishad,community,reiterates,gandhi,rally,support,priyanka,fisheries;https://www.thestatesman.com/uttar-pradesh/priyanka-reiterates-support-nishad-community-1503025991.html
0;Man claiming to be BJP member charged with extortion;member,charged,claiming,pandey,bjp,rae,extortion,rs,store,medical,doctor,video,threatening,lakh,man;https://www.thestatesman.com/uttar-pradesh/man-claiming-bjp-member-charged-extortion-1503025523.html
0;Cases of scrub typhus found in Uttar Pradesh;cases,hospital,pradesh,typhus,case,system,team,scrub,officer,symptoms,hasanganj,patient,uttar;https://www.thestatesman.com/uttar-pradesh/cases-scrub-typhus-found-uttar-pradesh-1503025520.html
0;‘Akhilesh Ali Jinnah’, UP Dy CM Maurya suggests new name for SP chief;party,dy,sp,chief,jinnah,cm,freedom,suggests,elections,yadav,samajwadi,akhilesh,change,win,maurya,ali;https://www.thestatesman.com/uttar-pradesh/akhilesh-ali-jinnah-dy-cm-maurya-suggests-new-name-sp-chief-1503025517.html
0;Yogi appoints SP turncoat as head of UP transgender welfare board;party,transgender,welfare,sp,bjp,board,post,earlier,turncoat,appoints,head,yogi,kinnar,constituted,yadav,samajwadi,minister;https://www.thestatesman.com/uttar-pradesh/yogi-appoints-sp-turncoat-head-transgender-welfare-board-1503025509.html
0;Woman’s headless body found in UP’s Amroha;spot,yards,amroha,hand,body,adampur,head,headless,womans,sword,recovered,ups,unidentified;https://www.thestatesman.com/uttar-pradesh/womans-headless-body-found-ups-amroha-1503024933.html
0;Ex-MLA DP Yadav booked on kidnapping, extortion charges;charges,kidnapping,booked,exmla,court,lines,uttarakhand,extortion,singh,high,vijay,dp,yadav,fir,uttar;https://www.thestatesman.com/uttar-pradesh/ex-mla-dp-yadav-booked-kidnapping-extortion-charges-1503024908.html
0;3 day ‘Kashi Utsav’ to celebrate classic heritage and culture of Kashi begins today;ki,jaishankar,heritage,celebrate,begins,today,ms,classic,utsav,raidas,day,culture,shri,prasad,varanasi,kashi,sant;https://www.thestatesman.com/uttar-pradesh/3-day-kashi-utsav-celebrate-classic-heritage-culture-kashi-begins-today-1503024898.html
0;Samajwadis will ‘symbolically’ inaugurate Purvanchal Expressway;symbolically,sp,ghazipur,view,samajwadis,expressway,vijay,showering,yadav,azamgarh,inaugurate,project,purvanchal;https://www.thestatesman.com/uttar-pradesh/samajwadis-will-symbolically-inaugurate-purvanchal-expressway-1503024887.html
0;Tension prevails as idols desecrated in UP temple;spot,area,reached,miscreants,prevails,idols,installation,temple,desecrated,officer,district,tension;https://www.thestatesman.com/uttar-pradesh/tension-prevails-idols-desecrated-temple-1503024880.html
0;Schools, colleges to have vaccination centres in rural UP;covid,vaccination,process,schools,rural,colleges,centres,areas,population,wider,number,eligible,state;https://www.thestatesman.com/uttar-pradesh/schools-colleges-vaccination-centres-rural-1503024706.html
0;Prof Sudhir Jain is new vice-chancellor of Banaras Hindu University;office,charge,jain,earthquake,hindu,vicechancellor,sudhir,engineering,university,iit,term,prof,banaras;https://www.thestatesman.com/uttar-pradesh/prof-sudhir-jain-is-new-vice-chancellor-of-banaras-hindu-university-1503024700.html
0;Allahabad HC stays eviction of widowed daughter-in-law;eviction,hc,court,inlaws,petition,daughterinlaw,petitioner,house,stays,order,khushboo,lucknow,widowed,shukla,allahabad,sdm;https://www.thestatesman.com/uttar-pradesh/allahabad-hc-stays-eviction-widowed-daughter-law-1503024690.html
0;UP government to launch ambulance service for cows;problem,milk,scheme,transplant,cow,cows,ambulance,yielding,minister,service,veterinary,state,launch;https://www.thestatesman.com/uttar-pradesh/up-government-to-launch-ambulance-service-for-cows-1503024678.html
0;Jal Jeevan Mission in UP targets another 34 lakh households for tap water;tap,34,supply,households,rural,targets,jeevan,jal,mission,water,lakh,state;https://www.thestatesman.com/uttar-pradesh/jal-jeevan-mission-targets-another-34-lakh-households-tap-water-1503024157.html
0;National News, India News, Latest National News, Breaking News India;variant,latest,according,coronavirus,omicron,case,national,india,breaking,detected,officials;https://www.thehindu.com/news/national/
0;International News, Breaking World News, Latest International News;court,latest,testimony,defence,previously,motion,international,world,doctor,come,legal,breaking,unable,official;https://www.thehindu.com/news/international/
0;Latest Regional News, Politics, Events, Entertainment;morris,investors,latest,paying,regional,idea,selling,kannur,politics,started,having,despite,entertainment,official,events;https://www.thehindu.com/news/states/
0;Latest news updates from major cities of India;unauthorised,updates,customers,latest,chintadripet,cities,cheating,chennai,major,senthil,couple,city,street,chit,india;https://www.thehindu.com/news/cities/
0;Chennai - Latest News, Politics, Events, Entertainment;sensational,latest,formats,right,chennai,team,semifinals,zealand,politics,fivewicket,strongest,entertainment,win,registered,events;https://www.thehindu.com/news/cities/chennai/
0;Tamil Nadu - Latest news, Live Updates, Politics, Events;southern,updates,latest,tamil,live,near,increased,events,politics,touches,fourth,level,river,mullaperiyar,water,irrigation,nadu;https://www.thehindu.com/news/national/tamil-nadu/
0;India States - Latest news, Live Updates, Politics, Events;sugarcane,updates,succeed,latest,review,anuj,swells,live,states,voice,politics,takes,kumar,india,supernatural,singh,events;https://www.thehindu.com/news/national/other-states/
0;Mumbai - Latest News, Politics, Events, Entertainment;matches,manika,meetingmanika,ttfi,latest,olympics,singles,national,mumbai,coach,politics,outburst,entertainment,personal,events;https://www.thehindu.com/news/cities/mumbai/
0;Resources News;unusable,supreme,court,taken,resources,caste,census,socioeconomic,technical,suffered,data;https://www.thehindu.com/news/resources/
0;Hyderabad - Latest News, Politics, Events, Entertainment;hyderabad,player,pullela,latest,autobiography,reveals,gopichand,winning,politics,strategy,shuttlers,stronger,entertainment,preachyahead,events;https://www.thehindu.com/news/cities/Hyderabad/
0;Bengaluru - Latest News, Politics, Events, Entertainment;standup,latest,pandemic,getting,things,pathan,special,politics,bengaluru,tandon,prompted,entertainment,try,sandwich,events;https://www.thehindu.com/news/cities/bangalore/
0;Andhra Pradesh - Latest news, Live Updates, Politics, Events;updates,seshadris,latest,sent,roadttd,requested,live,body,politics,rituals,tirupati,embalmed,needs,pradesh,officials,events,andhra;https://www.thehindu.com/news/national/andhra-pradesh/
0;Karnataka - Latest news, Live Updates, Politics, Events;tuesdayhe,updates,latest,chief,honoured,live,rajkumar,special,politics,posthumously,ratna,karnataka,puneeth,minister,events;https://www.thehindu.com/news/national/karnataka/
0;Kerala - Latest news, Live Updates, Politics, Events;bichu,kerala,updates,till,latest,tunes,live,prolific,politics,malayalam,sr,tired,thirumala,praveen,lyricist,events;https://www.thehindu.com/news/national/kerala/
0;Telangana - Latest news, Live Updates, Politics, Events;updates,latest,ginning,town,state,live,price,mills,telangana,market,politics,sell,farmers,districts,adilabad,events;https://www.thehindu.com/news/national/telangana/
0;Coimbatore - Latest News, Politics, Events, Entertainment;collection,latest,department,district,following,sample,politics,random,coimbatore,schools,health,reopening,entertainment,officials,events;https://www.thehindu.com/news/cities/Coimbatore/
0;Delhi - Latest News, Politics, Events, Entertainment;summer,surge,delhi,restaurants,latest,pandemic,ongoing,spaces,past,innovating,memories,politics,launched,entertainment,events;https://www.thehindu.com/news/cities/Delhi/
0;Kochi - Latest News, Politics, Events, Entertainment;variant,latest,kochi,omicron,spread,high,covid19,countries,politics,reports,international,entertainment,cochin,events,wake;https://www.thehindu.com/news/cities/Kochi/
0;Kolkata - Latest News, Politics, Events, Entertainment;latest,kolkata,following,recovery,developed,covid19,recipient,politics,support,ecmo,damaged,lungs,entertainment,complications,events;https://www.thehindu.com/news/cities/kolkata/
0;Kozhikode - Latest News, Politics, Events, Entertainment;tpr,latest,declined,district,test,tested,covid19,positivity,politics,rate,kozhikode,entertainment,positive,events;https://www.thehindu.com/news/cities/kozhikode/
0;Madurai - Latest News, Politics, Events, Entertainment;donated,latest,equipment,madurai,insurance,medical,lakh,employees,politics,worth,india,entertainment,necessary,events;https://www.thehindu.com/news/cities/Madurai/
0;Mangalore - Latest News, Politics, Events, Entertainment;physical,latest,tiny,udupi,preprimary,tots,kids,following,politics,welcome,entertainment,resumed,mangalore,events,warm;https://www.thehindu.com/news/cities/Mangalore/
0;Puducherry - Latest News, Politics, Events, Entertainment;latest,union,ending,covid19,territory,reported,politics,deaths,puducherry,entertainment,24,hours,events;https://www.thehindu.com/news/cities/puducherry/
0;Thiruvananthapuram - Latest News, Politics, Events, Entertainment;making,keralaeven,latest,state,picks,hopping,way,thiruvananthapuram,households,politics,dragon,entertainment,fruit,terraces,events;https://www.thehindu.com/news/cities/Thiruvananthapuram/
0;Trichy - Latest News, Politics, Events, Entertainment;vaccinations,latest,target,politics,set,trichy,day,entertainment,lakh,events;https://www.thehindu.com/news/cities/Tiruchirapalli/
0;Vijayawada - Latest News, Politics, Events, Entertainment;member,vijayawada,latest,zone,nominated,zonal,khelo,talent,kakani,politics,entertainment,south,india,events,identification;https://www.thehindu.com/news/cities/Vijayawada/
0;Visakhapatnam - Latest News, Politics, Events, Entertainment;latest,visakhapatnam,covid19,reported,36,politics,death,entertainment,24,infections,events,hours;https://www.thehindu.com/news/cities/Visakhapatnam/
0;Indian Super League 2021-2022;indian,league,super,20212022;https://sportstar.thehindu.com/football/isl/2021-2022/
0;ISL 2021-2022 Latest News and Live Updates;updates,isl,latest,live,20212022;https://sportstar.thehindu.com/football/isl/2021-2022/news/
0;ISL 2021-2022 Features;features,isl,20212022;https://sportstar.thehindu.com/football/isl/2021-2022/features/
0;Schedule News;schedule;https://sportstar.thehindu.com/football/isl/2021-2022/schedule/
0;ISL 2021-2022 Teams, Team Squad Updates;updates,isl,squad,team,teams,20212022;https://sportstar.thehindu.com/football/isl/2021-2022/teams/
0;Karun Chandok, View from the Paddock, Motorsport, Expert review;karun,view,review,paddock,expert,chandok,motorsport;https://sportstar.thehindu.com/columns/karun-chandok-view-from-the-paddock/
0;T K Rajalakshmi;comes,k,muzaffarnagar,second,success,huge,kisan,wind,rajalakshmi,mahapanchayat;https://frontline.thehindu.com/profile/author/T-K-Rajalakshmi-20945/
0;John Cherian;troops,war,demolishes,base,john,machines,cia,cherian,retreat,kabul;https://frontline.thehindu.com/profile/author/John-Cherian-20940/
0;Purnima S. Tripathi;come,bihar,s,parties,protest,opposition,tripathi,purnima,kumar,nitish;https://frontline.thehindu.com/profile/author/Purnima-S-Tripathi-20943/
